"시도별","품목별","항목","단위","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"전국","가방","소비자물가지수[2020=100]","2020=100","108.07","108.07","108.07","108.07","108.07","108.07","8.793","10.342","12.879","17.534","26.049","27.359","29.806","31.363","31.545","31.545","31.545","32.313","32.56","38.044","41.553","43.063","44.545","45.992","48.997","49.648","49.909","50.026","50.558","51.581","52.274","52.53","54.045","54.178","55.798","52.41","53.701","55.652","57.178","57.853","58.028","58.803","60.057","64.791","73.083","78.429","90.181","93.79","94.763","96.223","99.758","100","97.7","98.41","104.71",
"전국","핸드백","소비자물가지수[2020=100]","2020=100","112.62","112.62","112.62","112.62","112.62","112.62","10.743","12.056","12.711","12.962","16.603","20.038","23.472","24.401","24.917","24.931","24.931","24.979","25.57","26.025","26.469","27.169","29.777","30.467","35.51","39.966","41.005","41.005","41.005","44.928","52.773","51.899","51.021","67.927","70.867","68.899","71.489","72.406","72.406","74.539","75.879","76.219","80.728","82.919","81.748","91.2","94.106","95.998","97.454","99.808","100.487","100","98.29","104.64","113.06",
"전국","우산","소비자물가지수[2020=100]","2020=100","106.22","105.82","105.86","105.32","106.29","106.26","15.881","17.095","18.274","19.79","30.179","39.686","44.164","49.217","52.557","53.434","53.849","53.63","54.192","58.066","62.509","64.996","67.822","68.888","68.805","69.741","71.085","72.999","74.373","80.8","84.176","84.045","83.842","83.926","83.345","83.184","82.533","82.168","81.927","82.973","87.003","90.434","94.346","97.857","100.143","101.095","101.529","101.189","100.539","100.689","100.553","100","99.92","102.17","105.4",
"전국","유모차","소비자물가지수[2020=100]","2020=100","105.34","107.21","107.21","107.04","107","105.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.516","101.859","97.622","95.278","94.177","94.537","98.053","105.31","106.535","104.484","100","95.78","101.87","103.51",
"전국","선글라스","소비자물가지수[2020=100]","2020=100","99.83","99.93","99.93","99.94","99.69","99.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","97.5","97.5","98.33",
"전국","지갑","소비자물가지수[2020=100]","2020=100","122.69","122.69","122.69","122.69","122.69","122.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.423","97.901","101.92","98.564","100.185","100","102.41","105.99","111.51",
"전국","전기 · 가스 · 수도","소비자물가지수[2020=100]","2020=100","136.77","129.95","133.03","140.41","140.34","140.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.928","108.864","114.298","119.489","124.116","114.931","104.353","102.88","99.891","101.387","100","97.9","110.2","132.46",
"전국","전기 · 가스 · 수도","소비자물가지수[2020=100]","2020=100","136.77","129.95","133.03","140.41","140.34","140.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.928","108.864","114.298","119.489","124.116","114.931","104.353","102.88","99.891","101.387","100","97.9","110.2","132.46",
"전국","상수도료","소비자물가지수[2020=100]","2020=100","112.54","113.05","113.05","112.94","112.44","112.53","4.237","5.421","5.658","5.658","6.539","7.607","9.359","12.521","13.208","14.585","14.828","16.961","17.057","17.057","17.137","17.164","19.173","20.047","21.524","23.522","26.821","29.927","31.775","37.378","44.083","53.626","61.429","66.055","72.441","75.503","78.266","80.732","83.856","86.549","86.705","86.868","88.569","91.434","92.544","93.299","95.175","97.744","99.196","100.466","100.373","100","101.19","104.86","108.99",
"전국","전기료","소비자물가지수[2020=100]","2020=100","143.41","127.02","127.02","142.78","142.78","142.78","55.274","55.274","55.274","55.274","57.94","61.961","77.316","86.233","84.736","83.987","83.987","82.74","82.491","81.829","78.516","77.721","82.678","91.852","93.06","93.06","93.496","93.807","96.145","105.055","105.967","106.415","111.273","109.757","106.158","103.4","102.549","104.087","104.498","104.498","104.498","105.388","107.495","109.692","113.808","116.362","114.408","109.694","102.772","99.765","100","100","99.49","112.32","138.14",
"전국","도시가스","소비자물가지수[2020=100]","2020=100","136.18","136.52","145.47","145.5","145.5","145.66","","","","","","47.64","64.977","65.559","61.998","60.381","60.381","55.759","51.036","43.786","38.559","37.713","37.43","37.954","39.448","38.572","39.048","40.273","43.613","59.691","55.775","63.659","75.575","67.708","71.261","73.494","76.86","88.029","92.3","98.858","105.32","109.663","119.43","128.549","136.487","145.236","122.234","101.057","104.574","100.068","103.591","100","94.64","109.55","133.34",
"전국","지역난방비","소비자물가지수[2020=100]","2020=100","148.49","162.91","162.99","162.99","162.99","162.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.82","79.478","81.423","91.588","100.324","101.18","101.323","114.888","120.916","123.939","123.771","102.961","100.403","97.809","99.394","100","98.73","110.77","140.96",
"전국","집세","소비자물가지수[2020=100]","2020=100","103.96","104.01","104.09","104.15","104.22","104.26","","","","","","","","","","","35.035","36.45","37.591","39.63","42.241","46.686","52.125","56.113","59.363","61.685","64.049","66.323","68.485","68.842","66.04","65.758","68.442","72.364","74.95","76.133","75.962","76.266","77.646","79.406","80.647","82.16","85.412","89.014","91.383","93.527","95.907","97.694","99.271","99.885","99.783","100","101.38","103.26","103.75",
"전국","집세","소비자물가지수[2020=100]","2020=100","103.96","104.01","104.09","104.15","104.22","104.26","","","","","","","","","","","35.035","36.45","37.591","39.63","42.241","46.686","52.125","56.113","59.363","61.685","64.049","66.323","68.485","68.842","66.04","65.758","68.442","72.364","74.95","76.133","75.962","76.266","77.646","79.406","80.647","82.16","85.412","89.014","91.383","93.527","95.907","97.694","99.271","99.885","99.783","100","101.38","103.26","103.75",
"전국","전세","소비자물가지수[2020=100]","2020=100","104.45","104.49","104.55","104.61","104.66","104.66","8.549","9.714","11.039","12.765","15.693","19.823","21.95","23.525","27.25","29.589","31.004","32.296","33.324","35.252","37.638","41.863","46.743","49.997","52.742","54.623","56.58","58.72","60.861","61.097","58.386","58.056","60.934","65.33","68.227","69.663","69.711","70.216","71.791","73.592","74.858","76.444","79.973","83.918","86.57","89.192","92.425","95.357","98.103","99.513","99.693","100","101.92","104.55","104.83",
"전국","월세","소비자물가지수[2020=100]","2020=100","103.33","103.38","103.49","103.56","103.65","103.73","11.178","12.763","14.941","17.658","22.383","28.605","32.435","35.685","40.67","43.327","45.061","46.761","48.161","50.333","53.419","58.096","64.843","70.62","75.14","78.554","81.921","84.372","86.25","86.974","84.372","84.195","85.879","87.549","88.636","88.791","87.836","87.558","88.312","89.82","90.947","92.177","94.604","97.224","98.834","99.779","100.073","100.444","100.582","100.302","99.884","100","100.73","101.68","102.43",
"전국","공공서비스","소비자물가지수[2020=100]","2020=100","104.77","104.83","104.9","104.75","104.75","104.7","","","","","","","","","","","31.969","33.046","33.901","35.753","36.501","38.698","41.41","44.907","48.245","51.668","55.718","59.465","62.493","68.415","69.933","74.92","80.482","79.433","81.431","83.459","86.126","89.119","91.838","94.092","95.936","97.092","96.672","97.19","97.844","98.576","99.782","101.24","102.223","102.433","101.942","100","100.96","101.73","103.03",
"전국","공공서비스","소비자물가지수[2020=100]","2020=100","104.77","104.83","104.9","104.75","104.75","104.7","","","","","","","","","","","31.969","33.046","33.901","35.753","36.501","38.698","41.41","44.907","48.245","51.668","55.718","59.465","62.493","68.415","69.933","74.92","80.482","79.433","81.431","83.459","86.126","89.119","91.838","94.092","95.936","97.092","96.672","97.19","97.844","98.576","99.782","101.24","102.223","102.433","101.942","100","100.96","101.73","103.03",
"전국","하수도료","소비자물가지수[2020=100]","2020=100","115.76","115.76","115.76","115.76","115.79","115.65","","","","","","","","","","","8.227","8.227","8.227","8.227","8.227","8.227","8.227","8.227","8.227","8.928","9.382","11.005","12.713","13.887","15.561","16.53","20.557","22.692","25.474","29.051","32.437","35.536","37.331","40.359","40.814","41.987","43.754","50.325","53.835","60.092","65.991","77.195","86.754","93.3","97.434","100","105.9","108.49","110.5",
"전국","쓰레기봉투료","소비자물가지수[2020=100]","2020=100","104.49","105.34","105.34","105.34","105.34","105.34","7.492","7.885","7.96","7.96","9.321","12.736","14.744","18.484","20.16","25.952","28.886","30.288","31.593","31.61","32.975","33.769","39.493","40.966","41.028","41.031","41.031","45.753","54.499","58.63","61.519","65.268","69.951","69.598","72.29","76","77.326","79.033","81.367","84.834","84.983","85.917","85.917","85.83","85.919","86.731","88.915","93.751","97.573","98.975","99.473","100","102.54","103.95","104.14",
"전국","정화조청소료","소비자물가지수[2020=100]","2020=100","107.37","107.76","108.1","108.1","110.87","110.9","9.953","14.177","14.816","15.466","21.657","29.044","35.102","39.208","41.639","44.217","44.217","46.783","49.601","52.448","54.627","59.436","65.956","67.743","69.09","69.717","70.297","71.475","72.278","73.162","74.064","74.14","74.264","74.986","75.598","76.507","77.266","77.904","78.631","79.062","81.072","82.919","84.709","87.281","88.837","89.552","90.832","92.061","93.025","95.357","97.37","100","101.9","102.86","104.68",
"전국","외래진료비","소비자물가지수[2020=100]","2020=100","108.22","108.22","108.22","108.22","108.22","108.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.244","75.429","77.437","79.019","80.867","82.698","84.001","84.637","85.502","87.104","88.849","90.902","93.239","95.531","97.654","100","101.83","104.19","106.11",
"전국","한방진료비","소비자물가지수[2020=100]","2020=100","113.18","113.18","113.18","113.18","113.18","113.18","","","","","","6.157","7.989","8.903","9.101","9.112","9.161","9.742","10.504","10.48","11.23","12.82","13.046","13.673","14.492","14.955","16.416","18.459","22.724","29.827","32.062","34.976","53.571","52.402","53.571","55.035","56.674","58.652","59.961","64.779","72.713","78.437","82.045","85.104","87.395","89.787","92.03","94.092","96.871","99.659","98.597","100","102.86","106.07","109.27",
"전국","약국조제료","소비자물가지수[2020=100]","2020=100","112.85","112.85","112.85","112.85","112.85","112.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.339","87.95","91.022","93.634","96.595","100","103.3","107.05","110.91",
"전국","치과진료비","소비자물가지수[2020=100]","2020=100","109.43","109.43","109.43","109.43","109.43","109.43","","","","","","","","","","","","","","","","","","","","","","","","","","67.397","76.343","76.236","78.977","81.342","82.605","84.512","87.644","90.659","93.853","95.244","96.68","98.093","95.8","93.574","93.79","95.609","97.483","98.188","97.164","100","101.11","103.39","106.02",
"전국","입원진료비","소비자물가지수[2020=100]","2020=100","106.75","106.75","106.75","106.75","106.75","106.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.738","78.746","80.991","83.548","84.878","88.078","89.7","92.555","94.211","95.483","96.534","98.002","99.525","98.441","98.375","100","101.48","103.03","104.78",
"전국","도로통행료","소비자물가지수[2020=100]","2020=100","97.28","97.28","97.28","97.28","97.28","97.28","","","","","","","","","","","","","","","","","","","","","67.271","67.271","73.056","75.948","78.124","82.475","82.475","86.214","88.083","93.169","94.186","97.899","98.236","95.818","95.598","95.598","95.861","98.753","98.753","98.753","98.753","102.812","102.742","101.422","101.214","100","98.36","98.36","98.09",
"전국","열차료","소비자물가지수[2020=100]","2020=100","100","100","100","100","100","100","13.84","15.29","12.47","13.615","15.645","20.828","25.136","29.179","31.233","32.711","32.875","32.957","32.957","32.957","32.957","32.957","35.984","37.772","43.241","48.474","51.689","58.036","60.772","64.087","66.119","68.911","72.932","77.688","79.859","86.306","85.451","86.377","94.595","96.047","96.047","96.047","96.279","98.833","98.833","98.833","102.934","102.934","101.227","100","100","100","100","100","100",
"전국","도시철도료","소비자물가지수[2020=100]","2020=100","112.23","112.23","112.23","112.23","112.23","112.23","","","","","","7.358","8.59","9.823","9.918","10.827","12.651","13.44","15.564","15.564","15.564","15.564","19.336","19.336","22.838","27.403","27.944","31.099","32.901","34.703","38.178","41.041","45.91","45.91","51.004","57.336","66.261","66.956","73.35","75.205","75.205","75.205","75.506","84.139","85.774","86.125","92.653","98.156","99.67","100","100","100","100","100","102.26",
